mine_id,mine_name,state,district,date,year,month,planned_production_tonnes,actual_production_tonnes,production_variance_tonnes,production_achievement_pct,equipment_available_count,equipment_operating_count,equipment_downtime_hours,maintenance_hours,breakdown_count,planned_blasts,completed_blasts,blast_delay_hours,blast_delay_count,mine_depth_m,active_faces,working_hours,shift_hours,ore_grade_pct,ore_tonnage_available,rainfall_mm,temperature_c,soil_moisture,ventilation_delay_hours,ventilation_clearance_delay_hours,power_outage_hours,transport_delay_hours,manpower_available,production_lag_1d_tonnes,production_rolling_7d_mean_tonnes,production_target_tonnes,target_achieved,shortfall_tonnes,shortfall_pct,shortfall_flag,absenteeism_pct,overtime_hours,labor_strike_flag,steel_plant_demand_tonnes,manganese_price_index,order_backlog_tonnes,forest_clearance_status,pollution_shutdown_flag,mining_permission_active,is_monsoon_season_flag,road_condition_index,rake_availability_count
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-05-01,2020,5,4502.5,4499.5,-3.0,99.93,8,7,9.8,47.4,1,8,8,0.0,0,60,4,239.2,8.0,35.34,8914.4,16.7,38.3,0.197,0.1,0.0,3.7,2.0,313,4576.0,4582.1,4502.5,0,3.0,0.07,0,4.93,100.8,0,4414.2,122.98,0.0,Active,0,1,0,92.5,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-06-01,2020,6,3827.2,3648.7,-178.5,95.34,8,5,17.0,39.9,1,7,7,0.0,0,60,3,232.0,8.0,37.1,8031.9,151.9,32.1,0.514,2.1,0.8,6.5,7.3,316,4499.5,4241.4,3827.2,0,178.5,4.66,0,5.13,73.6,0,3853.9,125.41,122.6,Active,0,1,1,68.0,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-07-01,2020,7,3376.9,2809.3,-567.6,83.19,8,5,36.9,40.2,4,5,4,5.7,1,60,2,224.0,8.0,37.78,6661.5,327.4,28.4,0.55,1.8,1.1,8.9,13.9,301,3648.7,3652.5,3376.9,0,567.6,16.81,1,9.93,83.7,0,3024.3,122.65,177.7,Active,0,1,1,42.6,6
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-08-01,2020,8,3512.0,3091.2,-420.8,88.02,8,5,24.9,38.0,1,7,5,6.1,2,60,3,224.8,8.0,40.9,7194.8,283.9,27.5,0.55,2.1,1.1,8.8,10.9,301,2809.3,3183.1,3512.0,0,420.8,11.98,1,8.83,63.6,0,2920.8,116.86,0.0,Active,0,1,1,47.7,5
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-09-01,2020,9,3962.2,3756.6,-205.6,94.81,8,5,18.4,36.0,1,9,9,0.0,0,60,3,230.4,8.0,37.85,7112.1,174.7,27.1,0.55,1.7,0.6,6.4,4.2,305,3091.2,3219.0,3962.2,0,205.6,5.19,1,8.74,82.7,0,3961.4,119.8,134.0,Active,0,1,1,60.9,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-10-01,2020,10,4592.6,4371.6,-221.0,95.19,8,8,8.7,47.5,1,9,9,0.0,0,60,4,237.6,8.0,37.87,9147.9,41.7,27.4,0.262,0.2,0.1,5.4,2.6,323,3756.6,3739.8,4592.6,0,221.0,4.81,0,3.69,88.5,0,4383.5,120.87,13.9,Active,0,1,0,79.0,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-11-01,2020,11,4952.8,4857.3,-95.5,98.07,8,7,5.9,46.3,1,6,6,0.0,0,60,4,239.2,8.0,37.66,9948.5,12.8,22.4,0.163,0.2,0.1,1.6,1.7,305,4371.6,4328.5,4952.8,0,95.5,1.93,0,3.83,94.5,0,5173.7,122.8,177.8,Active,0,1,0,80.1,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2020-12-01,2020,12,4907.8,4819.3,-88.5,98.2,8,7,0.3,47.3,0,9,9,0.0,0,60,4,240.0,8.0,37.83,10534.2,4.4,20.1,0.161,0.0,0.0,3.6,1.6,309,4857.3,4682.7,4907.8,0,88.5,1.8,0,2.64,111.4,0,5272.5,120.26,397.5,Active,0,1,0,86.6,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-01-01,2021,1,5338.5,5140.9,-197.6,96.3,8,8,38.2,38.3,5,6,6,0.0,0,60,4,239.2,8.0,38.91,11365.8,11.5,22.2,0.186,0.2,0.1,2.8,1.9,297,4819.3,4939.2,5338.5,0,197.6,3.7,0,4.9,99.3,0,5193.1,135.92,36.2,Active,0,1,0,83.5,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-02-01,2021,2,5437.4,5511.2,73.8,101.36,8,8,1.1,38.5,0,7,7,0.0,0,60,4,239.2,8.0,39.34,8744.9,16.9,24.0,0.193,0.2,0.1,4.5,2.0,298,5140.9,5157.1,5437.4,1,0.0,0.0,0,4.25,87.9,0,5822.8,136.85,303.7,Active,0,1,0,83.5,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-03-01,2021,3,5437.4,5367.3,-70.1,98.71,8,8,0.8,45.9,0,7,7,0.0,0,60,4,239.2,8.0,39.14,11181.5,12.4,29.4,0.173,0.2,0.1,4.9,1.8,295,5511.2,5339.8,5437.4,0,70.1,1.29,0,4.69,96.6,0,5841.1,139.58,296.2,Active,0,1,0,82.7,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-04-01,2021,4,5190.2,4984.4,-205.8,96.03,8,8,7.1,41.3,1,5,5,0.0,0,60,4,239.2,8.0,38.41,10970.9,7.8,34.7,0.18,0.0,0.0,2.0,1.8,316,5367.3,5287.6,5190.2,0,205.8,3.97,0,3.37,87.5,0,4823.3,138.58,0.0,Active,0,1,0,81.3,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-05-01,2021,5,4943.1,4926.5,-16.6,99.67,8,8,1.1,44.2,0,6,6,0.0,0,60,4,239.2,8.0,38.98,9412.1,15.9,37.9,0.173,0.1,0.1,2.8,1.8,300,4984.4,5092.7,4943.1,0,16.6,0.34,0,3.85,92.9,0,4909.7,138.55,0.0,Active,0,1,0,83.9,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-06-01,2021,6,4201.6,3697.7,-503.9,88.01,8,5,18.0,41.7,2,5,3,11.0,2,60,3,231.2,8.0,37.92,8870.4,171.9,32.4,0.55,1.2,0.6,5.7,8.7,306,4926.5,4536.2,4201.6,0,503.9,11.99,1,7.44,78.6,0,3824.0,133.3,78.3,Active,0,1,1,66.2,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-07-01,2021,7,3707.3,3165.5,-541.8,85.39,8,5,43.8,45.4,6,9,8,3.2,1,60,3,224.8,8.0,37.25,7611.9,292.0,27.0,0.55,2.4,0.8,10.0,7.3,317,3697.7,3929.9,3707.3,0,541.8,14.61,1,7.69,65.7,0,3422.1,136.57,212.5,Active,0,1,1,46.7,5
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-08-01,2021,8,3855.6,3491.3,-364.3,90.55,8,6,19.5,37.6,2,5,4,5.4,1,60,3,229.6,8.0,37.97,7173.3,190.7,25.8,0.55,2.9,1.5,5.4,6.4,298,3165.5,3451.5,3855.6,0,364.3,9.45,1,6.79,66.8,0,3247.3,134.95,0.0,Active,0,1,1,62.1,6
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-09-01,2021,9,4349.9,3997.2,-352.7,91.89,8,6,36.2,36.2,4,6,5,2.4,1,60,3,231.2,8.0,38.15,7437.7,165.8,27.5,0.55,3.1,1.4,6.4,3.9,300,3491.3,3551.3,4349.9,0,352.7,8.11,1,7.32,83.6,0,3769.8,138.9,0.0,Active,0,1,1,60.0,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-10-01,2021,10,5041.9,4714.1,-327.8,93.5,8,7,3.6,44.3,0,6,5,5.7,1,60,4,236.8,8.0,39.12,8995.5,53.4,26.9,0.267,0.5,0.2,3.7,3.5,304,3997.2,4067.5,5041.9,0,327.8,6.5,1,6.03,105.8,0,4843.5,134.86,77.0,Active,0,1,0,77.6,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-11-01,2021,11,5437.4,5315.8,-121.6,97.76,8,8,6.6,41.2,1,8,8,0.0,0,60,4,239.2,8.0,39.04,9307.5,16.4,23.5,0.168,0.1,0.1,2.6,2.3,313,4714.1,4675.7,5437.4,0,121.6,2.24,0,3.18,101.5,0,5652.8,135.64,239.7,Active,0,1,0,82.8,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2021-12-01,2021,12,5387.9,5297.3,-90.6,98.32,8,8,14.0,45.3,3,7,7,0.0,0,60,4,240.0,8.0,40.87,9441.4,4.2,20.5,0.147,0.1,0.1,4.7,1.7,310,5315.8,5109.1,5387.9,0,90.6,1.68,0,5.02,108.3,0,5732.9,132.89,388.9,Active,0,1,0,84.4,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-01-01,2022,1,5956.0,5723.4,-232.6,96.09,8,7,13.8,38.3,2,5,5,0.0,0,60,4,239.2,8.0,39.25,10219.1,13.3,22.3,0.167,0.1,0.1,4.9,2.1,323,5297.3,5445.5,5956.0,0,232.6,3.91,0,1.79,105.4,0,5289.0,143.75,0.0,Active,0,1,0,80.5,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-02-01,2022,2,6066.3,5773.5,-292.8,95.17,8,8,17.2,46.1,2,8,8,0.0,0,60,4,239.2,8.0,38.39,11575.9,17.4,24.1,0.192,0.1,0.0,2.0,2.2,298,5723.4,5598.1,6066.3,0,292.8,4.83,0,2.14,92.4,0,5811.1,143.58,30.7,Active,0,1,0,84.1,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-03-01,2022,3,6066.3,6180.1,113.8,101.88,8,7,1.0,40.5,0,9,9,0.0,0,60,4,239.2,8.0,39.59,10223.5,14.7,28.8,0.184,0.1,0.0,2.2,1.9,315,5773.5,5892.3,6066.3,1,0.0,0.0,0,3.87,95.0,0,5728.4,141.39,0.0,Active,0,1,0,80.5,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-04-01,2022,4,5790.6,5963.1,172.5,102.98,8,8,0.6,39.0,0,7,7,0.0,0,60,4,239.2,8.0,38.3,10597.6,9.2,34.6,0.187,0.1,0.1,4.4,1.8,321,6180.1,5972.2,5790.6,1,0.0,0.0,0,4.02,111.9,0,6167.0,144.15,185.5,Active,0,1,0,83.7,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-05-01,2022,5,5514.8,5516.6,1.8,100.03,8,7,0.9,43.1,0,9,9,0.0,0,60,4,239.2,8.0,40.48,11878.1,13.2,38.6,0.183,0.1,0.1,2.0,2.1,306,5963.1,5886.6,5514.8,1,0.0,0.0,0,3.49,84.5,0,6003.9,140.34,487.2,Active,0,1,0,78.2,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-06-01,2022,6,4687.6,4372.1,-315.5,93.27,8,5,15.9,46.0,1,9,9,0.0,0,60,3,232.0,8.0,37.19,9829.5,153.1,33.0,0.537,1.3,0.5,7.4,4.2,321,5516.6,5283.9,4687.6,0,315.5,6.73,1,7.14,67.0,0,4406.5,139.02,26.6,Active,0,1,1,65.3,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-07-01,2022,7,4136.1,3650.2,-485.9,88.25,8,5,27.8,41.4,2,7,6,2.5,1,60,2,224.0,8.0,37.46,8403.2,317.5,27.6,0.55,5.4,1.8,10.8,9.9,309,4372.1,4513.0,4136.1,0,485.9,11.75,1,10.15,60.7,0,3872.8,140.36,176.6,Active,0,1,1,42.3,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-08-01,2022,8,4301.6,3851.7,-449.9,89.54,8,5,23.0,41.9,1,6,5,3.6,1,60,3,227.2,8.0,36.76,8931.0,243.0,26.2,0.55,4.6,1.8,8.5,6.9,296,3650.2,3958.0,4301.6,0,449.9,10.46,1,8.05,58.4,0,4294.3,140.01,331.0,Active,0,1,1,49.3,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-09-01,2022,9,4853.1,4383.9,-469.2,90.33,8,6,27.5,45.1,2,8,6,10.0,2,60,3,232.0,8.0,39.15,9095.4,152.4,27.6,0.534,1.9,1.3,5.4,7.5,305,3851.7,3961.9,4853.1,0,469.2,9.67,1,7.82,75.2,0,4919.9,147.24,463.5,Active,0,1,1,58.8,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-10-01,2022,10,5625.1,5220.0,-405.1,92.8,8,8,13.0,41.3,2,6,6,0.0,0,60,4,237.6,8.0,37.88,9576.6,48.7,27.9,0.278,1.0,0.7,5.1,3.0,300,4383.9,4485.2,5625.1,0,405.1,7.2,1,4.49,86.0,0,5403.7,142.88,133.1,Active,0,1,0,80.8,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-11-01,2022,11,6066.3,5974.6,-91.7,98.49,8,8,8.1,47.4,1,7,7,0.0,0,60,4,239.2,8.0,39.15,10270.7,17.1,23.5,0.19,0.1,0.1,1.4,2.2,318,5220.0,5192.8,6066.3,0,91.7,1.51,0,2.98,101.5,0,6137.8,139.83,170.1,Active,0,1,0,79.0,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2022-12-01,2022,12,6011.2,5763.2,-248.0,95.87,8,7,17.1,41.3,2,6,6,0.0,0,60,4,240.0,8.0,37.13,10336.5,5.3,21.0,0.167,0.1,0.0,4.2,1.6,324,5974.6,5652.6,6011.2,0,248.0,4.13,0,3.36,106.6,0,6106.1,145.69,336.3,Active,0,1,0,82.6,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-01-01,2023,1,6249.9,5943.3,-306.6,95.09,8,8,17.7,44.3,4,8,8,0.0,0,60,4,239.2,8.0,37.51,10733.2,10.6,22.8,0.184,0.1,0.1,3.9,1.8,298,5763.2,5893.7,6249.9,0,306.6,4.91,0,4.95,84.7,0,6194.3,150.32,284.9,Active,0,1,0,81.3,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-02-01,2023,2,6365.7,5842.0,-523.7,91.77,8,7,44.7,43.0,5,7,7,0.0,0,60,4,239.2,8.0,41.56,13023.0,21.3,25.1,0.206,0.1,0.0,2.5,2.4,317,5943.3,5849.5,6365.7,0,523.7,8.23,1,6.37,98.2,0,5420.5,142.82,0.0,Active,0,1,0,73.2,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-03-01,2023,3,6365.7,6026.1,-339.6,94.67,8,8,10.8,44.4,2,6,6,0.0,0,60,4,239.2,8.0,37.74,11667.7,15.7,29.0,0.208,0.3,0.2,4.7,2.1,322,5842.0,5937.1,6365.7,0,339.6,5.33,1,3.5,99.7,0,6786.3,143.6,634.7,Active,0,1,0,81.2,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-04-01,2023,4,6076.3,5761.1,-315.2,94.81,8,8,15.7,39.5,2,5,5,0.0,0,60,4,239.2,8.0,38.82,13242.6,11.7,34.5,0.165,0.1,0.1,4.2,2.0,314,6026.1,5876.4,6076.3,0,315.2,5.19,1,3.09,99.4,0,6221.4,150.62,440.7,Active,0,1,0,79.2,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-05-01,2023,5,5787.0,5342.3,-444.7,92.32,8,7,6.1,45.7,1,7,6,5.1,1,60,4,239.2,8.0,38.83,11004.3,16.6,37.6,0.211,0.3,0.1,2.7,2.2,301,5761.1,5709.8,5787.0,0,444.7,7.68,1,2.85,99.8,0,4913.1,145.46,0.0,Active,0,1,0,80.7,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-06-01,2023,6,4918.9,4460.8,-458.1,90.69,8,6,54.8,39.7,5,7,7,0.0,0,60,3,229.6,8.0,38.59,10564.6,200.7,31.7,0.55,0.9,0.6,7.3,8.8,316,5342.3,5188.1,4918.9,0,458.1,9.31,1,8.29,68.6,0,4623.7,145.52,186.8,Active,0,1,1,55.4,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-07-01,2023,7,4340.2,3194.4,-1145.8,73.6,8,4,52.8,35.8,5,5,2,16.5,3,60,3,224.0,8.0,36.96,7247.8,297.4,27.8,0.55,3.7,1.2,8.1,7.9,296,4460.8,4332.5,4340.2,0,1145.8,26.4,1,7.86,52.7,0,3385.9,146.75,146.4,Active,0,1,1,40.5,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-08-01,2023,8,4513.8,3916.1,-597.7,86.76,8,6,31.6,36.2,2,7,6,5.2,1,60,3,227.2,8.0,36.77,7528.4,237.2,26.6,0.55,2.8,1.6,7.2,9.5,312,3194.4,3857.1,4513.8,0,597.7,13.24,1,8.04,60.7,0,4279.9,146.43,435.5,Active,0,1,1,50.2,6
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-09-01,2023,9,5092.5,4504.7,-587.8,88.46,8,5,28.5,37.3,2,6,4,11.6,2,60,3,230.4,8.0,39.31,8999.8,175.4,28.0,0.55,1.1,0.4,6.9,9.5,313,3916.1,3871.7,5092.5,0,587.8,11.54,1,6.49,59.9,0,4670.7,143.59,137.9,Active,0,1,1,60.4,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-10-01,2023,10,5902.7,5850.5,-52.2,99.12,8,7,3.6,42.0,0,9,9,0.0,0,60,4,236.8,8.0,38.75,9976.8,53.4,26.5,0.287,0.9,0.4,5.6,2.6,298,4504.7,4757.1,5902.7,0,52.2,0.88,0,4.55,99.0,0,6167.9,150.87,338.4,Active,0,1,0,78.9,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-11-01,2023,11,6365.7,6392.7,27.0,100.42,8,8,1.2,40.1,0,8,8,0.0,0,60,4,239.2,8.0,38.38,13728.8,18.4,23.0,0.203,0.2,0.1,4.9,2.0,308,5850.5,5582.6,6365.7,1,0.0,0.0,0,4.81,85.8,0,7185.6,149.15,508.9,Active,0,1,0,83.0,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2023-12-01,2023,12,6307.8,6011.1,-296.7,95.3,8,7,0.3,40.2,0,6,6,0.0,0,60,4,240.0,8.0,36.38,13697.2,5.1,19.7,0.145,0.0,0.0,3.5,1.7,312,6392.7,6084.8,6307.8,0,296.7,4.7,0,3.79,116.2,0,6346.3,155.83,363.8,Active,0,1,0,81.2,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-01-01,2024,1,6638.7,6632.3,-6.4,99.9,8,8,6.6,45.4,1,7,7,0.0,0,60,4,239.2,8.0,36.9,13360.0,13.8,19.8,0.198,0.1,0.1,4.4,1.9,299,6011.1,6345.4,6638.7,0,6.4,0.1,0,4.03,106.8,0,6897.0,156.49,282.9,Active,0,1,0,88.9,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-02-01,2024,2,6761.6,6606.5,-155.1,97.71,8,8,1.3,41.6,0,7,7,0.0,0,60,4,239.2,8.0,38.06,12524.8,19.8,25.2,0.204,0.3,0.1,4.4,2.0,307,6632.3,6416.6,6761.6,0,155.1,2.29,0,4.72,91.7,0,7353.6,149.48,814.3,Active,0,1,0,85.0,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-03-01,2024,3,6761.6,6644.1,-117.5,98.26,8,8,0.8,44.2,0,5,5,0.0,0,60,4,239.2,8.0,37.2,11112.7,12.0,29.3,0.173,0.2,0.1,2.8,1.7,299,6606.5,6627.6,6761.6,0,117.5,1.74,0,2.5,96.5,0,6565.8,153.76,0.0,Active,0,1,0,84.3,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-04-01,2024,4,6454.3,6292.3,-162.0,97.49,8,8,22.4,44.3,3,7,7,0.0,0,60,4,239.2,8.0,38.05,12651.2,11.1,33.8,0.167,0.1,0.1,2.6,1.8,313,6644.1,6514.3,6454.3,0,162.0,2.51,0,4.0,100.4,0,5925.3,148.56,0.0,Active,0,1,0,83.1,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-05-01,2024,5,6146.9,5855.4,-291.5,95.26,8,7,18.2,38.5,2,7,7,0.0,0,60,4,239.2,8.0,38.07,11145.3,16.6,38.0,0.191,0.1,0.0,2.4,1.8,316,6292.3,6263.9,6146.9,0,291.5,4.74,0,5.41,93.6,0,6585.2,157.02,518.1,Active,0,1,0,86.5,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-06-01,2024,6,5224.9,4740.0,-484.9,90.72,8,5,32.1,43.3,3,6,4,6.1,2,60,3,230.4,8.0,36.44,9605.9,176.9,31.3,0.55,0.6,0.3,6.0,8.6,321,5855.4,5629.2,5224.9,0,484.9,9.28,1,7.84,81.9,0,5290.7,150.07,314.3,Active,0,1,1,61.2,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-07-01,2024,7,4610.2,3966.7,-643.5,86.04,8,6,41.1,41.7,3,9,9,0.0,0,60,3,226.4,8.0,40.08,7958.0,249.0,27.7,0.55,4.7,1.4,9.7,12.2,306,4740.0,4854.0,4610.2,0,643.5,13.96,1,9.28,56.7,0,4424.5,147.52,236.5,Active,0,1,1,58.2,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-08-01,2024,8,4794.6,4163.7,-630.9,86.84,8,5,42.8,39.9,5,7,7,0.0,0,60,3,228.0,8.0,37.62,10268.8,223.4,26.1,0.55,3.9,1.3,8.9,6.9,322,3966.7,4290.1,4794.6,0,630.9,13.16,1,7.02,68.7,0,4620.6,153.83,447.5,Active,0,1,1,56.8,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-09-01,2024,9,5409.3,5151.0,-258.3,95.23,8,6,31.2,37.7,3,6,6,0.0,0,60,3,232.0,8.0,38.88,8994.2,146.7,27.7,0.511,2.0,0.7,6.6,4.2,303,4163.7,4427.1,5409.3,0,258.3,4.78,0,6.01,90.6,0,4823.0,147.58,0.0,Active,0,1,1,62.0,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-10-01,2024,10,6269.9,6101.1,-168.8,97.31,8,7,14.0,38.9,3,5,5,0.0,0,60,4,237.6,8.0,38.42,12228.9,46.1,27.2,0.249,0.3,0.1,5.2,3.3,322,5151.0,5138.6,6269.9,0,168.8,2.69,0,6.05,93.7,0,6104.6,151.24,3.7,Active,0,1,0,79.2,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-11-01,2024,11,6761.6,6279.4,-482.2,92.87,8,7,18.7,37.3,2,6,6,0.0,0,60,4,239.2,8.0,38.53,11984.0,15.2,23.3,0.179,0.2,0.1,1.4,2.2,319,6101.1,5843.8,6761.6,0,482.2,7.13,1,4.04,97.7,0,6340.9,148.6,51.6,Active,0,1,0,77.5,10
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2024-12-01,2024,12,6700.1,6719.6,19.5,100.29,8,7,0.3,39.9,0,5,5,0.0,0,60,4,240.0,8.0,37.25,14131.3,4.7,20.9,0.162,0.0,0.0,1.7,1.7,297,6279.4,6366.7,6700.1,1,0.0,0.0,0,2.98,103.3,0,7413.3,148.89,726.1,Active,0,1,0,84.5,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-01-01,2025,1,6935.4,6642.1,-293.3,95.77,8,8,5.4,42.5,1,8,8,0.0,0,60,4,239.2,8.0,38.58,12809.2,12.0,22.1,0.154,0.1,0.1,2.6,1.7,320,6719.6,6547.0,6935.4,0,293.3,4.23,0,4.1,96.2,0,6295.1,162.45,0.0,Active,0,1,0,82.5,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-02-01,2025,2,7063.9,6931.6,-132.3,98.13,8,8,12.7,45.0,2,9,9,0.0,0,60,4,239.2,8.0,41.27,13655.5,22.2,24.5,0.188,0.4,0.3,4.8,1.9,303,6642.1,6764.4,7063.9,0,132.3,1.87,0,3.29,96.3,0,6993.9,151.18,49.7,Active,0,1,0,81.6,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-03-01,2025,3,7063.9,7142.9,79.0,101.12,8,8,13.1,38.8,2,9,9,0.0,0,60,4,239.2,8.0,37.28,13036.8,16.5,29.8,0.21,0.1,0.0,1.6,1.8,302,6931.6,6905.5,7063.9,1,0.0,0.0,0,3.44,91.2,0,7904.9,150.81,407.0,Active,0,1,0,79.5,9
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-04-01,2025,4,6742.8,6739.4,-3.4,99.95,8,8,6.3,38.2,1,8,8,0.0,0,60,4,239.2,8.0,39.85,11678.3,9.8,34.8,0.178,0.1,0.0,2.7,1.6,295,7142.9,6938.0,6742.8,0,3.4,0.05,0,4.52,103.1,0,6496.1,155.81,0.0,Active,0,1,0,85.9,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-05-01,2025,5,6421.7,6362.3,-59.4,99.08,8,7,1.1,47.6,0,5,5,0.0,0,60,4,239.2,8.0,38.83,12910.4,16.3,39.3,0.181,0.2,0.1,3.7,2.2,306,6739.4,6748.2,6421.7,0,59.4,0.92,0,4.79,91.2,0,7343.0,154.93,964.3,Active,0,1,0,85.7,11
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-06-01,2025,6,5458.4,4700.7,-757.7,86.12,8,6,27.2,46.6,2,5,0,13.7,5,60,3,231.2,8.0,39.62,9567.7,160.9,32.9,0.55,2.6,1.6,4.3,5.0,300,6362.3,5934.1,5458.4,0,757.7,13.88,1,5.62,84.5,0,4402.7,152.54,0.0,Active,0,1,1,64.7,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-07-01,2025,7,4816.3,3776.7,-1039.6,78.42,8,6,59.5,37.4,5,8,4,16.0,4,60,3,226.4,8.0,38.02,9914.2,247.9,28.2,0.55,4.6,2.0,8.7,8.0,306,4700.7,4946.6,4816.3,0,1039.6,21.59,1,7.0,52.9,0,4066.8,153.79,165.6,Active,0,1,1,48.5,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-08-01,2025,8,5008.9,4614.5,-394.4,92.13,8,4,28.9,47.3,2,9,7,4.5,2,60,3,226.4,8.0,36.85,8376.0,259.6,25.7,0.55,1.3,0.9,7.6,8.4,319,3776.7,4364.0,5008.9,0,394.4,7.87,1,9.19,81.3,0,4404.4,157.24,0.0,Active,0,1,1,50.1,6
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-09-01,2025,9,5651.1,5065.4,-585.7,89.64,8,6,23.3,40.9,2,7,5,10.3,2,60,3,231.2,8.0,40.18,10425.8,172.1,26.3,0.55,2.1,1.1,6.5,6.9,297,4614.5,4485.5,5651.1,0,585.7,10.36,1,6.62,56.1,0,5415.8,153.94,353.9,Active,0,1,1,60.8,7
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-10-01,2025,10,6550.1,6302.4,-247.7,96.22,8,7,2.9,41.1,0,5,5,0.0,0,60,4,237.6,8.0,37.08,11842.9,43.7,26.4,0.258,0.8,0.5,5.4,3.2,301,5065.4,5327.4,6550.1,0,247.7,3.78,0,4.77,91.9,0,6442.9,156.03,104.6,Active,0,1,0,79.4,8
MOIL-06,Dongri Buzurg,Maharashtra,Bhandara,2025-11-01,2025,11,7063.9,6944.8,-119.1,98.31,8,7,7.5,46.8,1,8,8,0.0,0,60,4,239.2,8.0,38.53,13334.6,14.4,23.3,0.177,0.2,0.1,4.6,2.0,295,6302.4,6104.2,7063.9,0,119.1,1.69,0,3.9,101.5,0,7344.2,159.41,301.7,Active,0,1,0,83.3,9
